start,end,segment_id,class_id
5650,25860,1,2
26180,28870,2,2
28870,32500,3,2
32670,43020,4,2
49130,113120,5,1
113620,127530,6,0
127540,132490,7,0
132940,175250,8,0
175470,182530,9,0
182830,192550,10,0
199110,212970,11,1
213090,216650,12,0
217040,230270,13,1
230460,233150,14,0
233490,253470,15,1
254260,259850,16,0
260000,276000,17,0
276530,279960,18,0
279970,287310,19,1
287310,296150,20,1
302130,320580,21,0
320580,331680,22,0
331680,353620,23,1
353620,372070,24,0
372120,381710,25,0
381990,384040,26,0
384120,392760,27,0
393050,399690,28,0
399940,404380,29,1
404690,418750,30,2
418900,442660,31,1
442660,447050,32,2
447080,454110,33,1
454240,460930,34,1
