start,end,segment_id,class_id
320,32659,1,2
32670,47530,2,2
50840,124350,3,2
137450,205700,4,2
206130,316110,5,2
316120,395910,6,1
395910,425650,7,1
425980,429700,8,0
429990,451680,9,0
451680,469550,10,2
469740,489390,11,2
489400,592050,12,2
592240,611470,13,1
611470,613870,14,1
614310,634420,15,2
634430,649870,16,2
649880,663790,17,2
664510,687260,18,2
687260,698350,19,2
699140,703060,20,2
703060,714540,21,2
715640,719840,22,2
720490,730160,23,2
730470,743290,24,2
744370,758230,25,2
758940,763990,26,2
764000,811490,27,2
812440,838830,28,2
839940,861150,29,2
861160,870930,30,2
871380,911580,31,2
912110,919940,32,2
920640,927780,33,2
927790,938250,34,2
938250,970780,35,2
976440,1016690,36,2
