start,end,segment_id,class_id
9150,47890,1,2
48110,54000,2,2
54000,63760,3,2
63910,70220,4,2
71100,110270,5,0
110420,121010,6,0
121690,159940,7,0
160240,164170,8,1
164910,199760,9,0
199840,205800,10,1
206170,225750,11,0
225760,233750,12,0
234030,245190,13,1
245200,261160,14,1
261390,284200,15,1
284370,291990,16,1
292750,299980,17,1
299980,383030,18,0
383500,394480,19,0
394490,397290,20,0
398940,411860,21,0
411860,426810,22,0
427060,445120,23,1
445390,449610,24,1
449730,472180,25,1
472940,501450,26,1
501730,508010,27,1
508100,512940,28,1
512940,529030,29,0
529090,536350,30,0
536960,548850,31,0
549240,572850,32,1
