start,end,segment_id,class_id
7080,10700,1,0
10820,11630,2,2
11640,16410,3,2
16440,30060,4,2
30240,36610,5,2
36610,75370,6,1
75500,147330,7,0
147800,159260,8,1
159840,162630,9,0
163620,168450,10,0
168950,174980,11,0
174990,190840,12,0
190850,201250,13,2
202050,219250,14,2
220190,232140,15,2
232950,242360,16,2
242560,256760,17,2
256779,267250,18,1
267500,271190,19,1
274080,279580,20,1
279580,282790,21,1
283000,308080,22,2
308610,328860,23,2
329130,361030,24,1
361040,364520,25,0
364600,373540,26,0
373670,383100,27,0
383470,391250,28,0
391940,397140,29,1
397280,405560,30,2
405970,410580,31,2
410580,428490,32,2
428660,431880,33,2
448540,448850,34,0
