start,end,segment_id,class_id
540,4450,1,1
4640,18080,2,2
18940,27210,3,2
27370,64349,4,2
64349,67630,5,2
67630,73160,6,2
75750,135860,7,2
135860,161850,8,2
162250,177540,9,1
178020,185000,10,1
185340,193320,11,1
193680,204420,12,0
204420,223840,13,1
223840,254080,14,1
254640,258050,15,0
260350,319460,16,0
319930,325490,17,0
325900,349340,18,1
349400,359890,19,1
360360,380250,20,1
381490,385420,21,0
387670,389730,22,0
389730,397480,23,1
398190,412220,24,1
412580,418690,25,1
419440,424450,26,2
424600,437740,27,2
439400,446320,28,2
446320,452450,29,2
452600,469350,30,2
469740,479910,31,2
488140,502910,32,2
503250,529420,33,1
