start,end,segment_id,class_id
4820,12640,1,2
25410,32000,2,1
32000,106490,3,2
106490,115890,4,2
115890,136930,5,2
137170,157490,6,2
157490,247220,7,1
247220,280090,8,0
280100,285120,9,0
285470,325880,10,0
325880,342240,11,0
344770,345650,12,0
347740,365310,13,1
365340,378120,14,1
378420,395790,15,1
395790,416480,16,1
416560,433790,17,1
434680,440460,18,1
441100,450600,19,1
451780,452910,20,1
452920,497420,21,1
497420,507930,22,0
509040,538170,23,1
538180,545900,24,1
545900,593450,25,1
593600,611280,26,2
