start,end,segment_id,class_id
19140,25550,1,0
32420,51470,2,2
54840,71750,3,1
74300,92870,4,1
92870,109430,5,2
118640,131540,6,1
137040,141890,7,1
142100,147020,8,2
147430,154140,9,2
154400,158280,10,2
159400,169870,11,0
170230,176320,12,0
177220,190850,13,0
191290,194110,14,0
199500,204140,15,0
204510,214860,16,0
214990,219990,17,0
221120,229660,18,0
229820,241210,19,0
241370,249470,20,0
249470,251310,21,0
251600,258560,22,0
259000,266950,23,0
268700,283290,24,0
283290,296370,25,0
296550,316870,26,2
343340,343810,27,0
