start,end,segment_id,class_id
8000,26510,1,2
26740,44680,2,2
44680,129039,3,1
129039,155540,4,1
155540,171760,5,2
174480,196990,6,2
196990,264390,7,1
264390,266980,8,1
266980,272040,9,1
272040,284390,10,1
284390,294990,11,0
294990,312700,12,0
312700,317290,13,0
317290,340670,14,0
340670,348080,15,0
348080,371400,16,0
371410,374230,17,0
389810,434890,18,1
434890,437050,19,0
437050,463150,20,0
463160,481900,21,0
481910,495510,22,0
495520,515580,23,1
515580,528160,24,0
528160,535470,25,0
535480,568050,26,1
568050,583160,27,1
583160,607570,28,0
607580,624840,29,0
624840,641310,30,0
641540,663340,31,0
663590,705850,32,0
709230,718820,33,0
718820,758190,34,0
758250,762480,35,0
762480,768400,36,0
768510,782430,37,0
784450,787520,38,0
791650,799640,39,0
