start,end,segment_id,class_id
1080,2420,1,0
2430,5160,2,1
5170,48780,3,2
49140,89360,4,2
89360,93040,5,1
93370,108920,6,2
108920,129400,7,1
129490,135230,8,2
135470,140330,9,2
140330,160190,10,1
160200,175350,11,1
175780,191260,12,0
191940,196710,13,0
196710,200250,14,1
201230,204350,15,1
205400,219510,16,1
219730,224350,17,1
224740,230730,18,1
231120,233360,19,1
233360,246520,20,1
246890,266200,21,1
266570,270310,22,0
270350,298650,23,0
298660,317300,24,0
319240,334260,25,0
334260,367850,26,0
371340,396570,27,2
402940,414820,28,0
415030,439720,29,0
451340,454060,30,0
454360,457820,31,0
458170,460740,32,1
460860,468100,33,2
469390,485650,34,1
