start,end,segment_id,class_id
600,33230,1,2
33500,60380,2,2
60640,107380,3,0
107390,127720,4,0
130100,130620,5,1
131720,154210,6,1
154370,160440,7,1
160440,164500,8,0
164500,197320,9,0
197740,231550,10,0
231940,240340,11,0
240510,265640,12,0
266150,279620,13,0
279800,286330,14,0
286590,290870,15,0
291140,294580,16,0
294920,301950,17,0
301950,321650,18,1
322150,332260,19,1
332270,335930,20,1
346040,351390,21,0
351390,352810,22,1
352820,360510,23,0
360990,365020,24,1
365020,367150,25,1
367780,375640,26,0
375640,382850,27,0
