start,end,segment_id,class_id
40,26280,1,2
26280,40160,2,2
40170,155050,3,0
157860,161440,4,2
169020,189140,5,2
189150,195270,6,1
195280,263470,7,0
263480,267950,8,0
268150,274240,9,0
274250,285240,10,1
285240,299520,11,1
299530,316160,12,1
316160,328330,13,0
328340,342060,14,0
342060,368090,15,0
368090,379010,16,0
379020,402650,17,0
419740,473370,18,0
473380,491990,19,0
491990,504000,20,0
504150,512510,21,0
512520,518049,22,0
518049,568490,23,0
568500,610620,24,0
610620,631600,25,0
631600,640670,26,1
640670,649770,27,1
649770,654050,28,1
654050,678690,29,0
678700,687870,30,0
687870,690220,31,1
690220,705340,32,1
705340,718250,33,1
718250,720870,34,1
721140,725570,35,1
725570,739640,36,1
739640,803220,37,0
803510,808040,38,0
812430,838120,39,2
838130,908760,40,0
909080,928550,41,1
