start,end,segment_id,class_id
6650,36100,1,2
36240,40900,2,2
41120,63360,3,2
63600,72370,4,2
73540,75160,5,2
78120,105850,6,1
106330,109740,7,1
109740,131600,8,1
132530,134880,9,0
134890,145210,10,0
145540,146020,11,0
146030,182640,12,0
182910,190320,13,1
191270,207190,14,1
209750,242150,15,1
242640,259070,16,1
259300,268760,17,1
269640,286040,18,1
286050,308070,19,0
308640,329440,20,2
329450,346350,21,2
348160,358750,22,0
362840,368680,23,0
368880,379060,24,1
379300,383750,25,2
384230,397770,26,2
399520,435240,27,2
435250,438910,28,1
438920,450970,29,1
451660,482640,30,2
482650,488290,31,2
488450,495900,32,2
