start,end,segment_id,class_id
4440,23720,1,0
23720,27390,2,1
27510,31840,3,2
32119,33540,4,2
33550,39420,5,2
39740,57490,6,1
57790,104270,7,1
104280,126180,8,0
126520,144870,9,1
145160,151430,10,1
151430,161860,11,0
162280,175390,12,1
175630,210900,13,0
210900,212480,14,0
212480,253950,15,0
254440,259000,16,0
259300,278610,17,0
278730,298880,18,2
299790,324690,19,1
324690,347660,20,1
347660,374700,21,2
374710,380910,22,2
380910,388510,23,2
388730,418390,24,1
418820,458180,25,1
459190,474640,26,1
478200,503450,27,2
504000,522280,28,2
522860,545280,29,0
545640,548030,30,0
548030,550170,31,1
550330,552690,32,1
553010,562150,33,1
562710,577770,34,1
