start,end,segment_id,class_id
870,5260,1,1
5270,13340,2,2
13340,15480,3,2
22300,34490,4,1
34490,36460,5,1
41540,48570,6,2
49230,78410,7,1
78410,83580,8,1
83780,88980,9,2
89170,99050,10,2
110940,132960,11,1
133030,152790,12,2
152940,175010,13,1
175200,212370,14,1
212640,220620,15,2
225940,228930,16,0
229160,235980,17,1
236000,240010,18,1
240440,263160,19,1
263160,281890,20,0
282020,311730,21,0
311980,316560,22,2
317290,342960,23,0
342970,353460,24,0
354210,358480,25,0
358490,390840,26,0
390840,415850,27,0
417440,445950,28,1
