start,end,segment_id,class_id
40,3070,1,0
3080,18650,2,1
26190,33490,3,2
39340,46350,4,2
53280,64319,5,2
64319,74300,6,2
76940,109780,7,0
109780,124710,8,0
124710,170260,9,0
170270,181150,10,0
181150,186790,11,0
186800,197020,12,0
197200,210410,13,0
210420,228450,14,0
229000,235390,15,0
235390,249890,16,0
249890,260850,17,0
261540,263180,18,0
263280,272770,19,0
272950,278420,20,0
278730,300790,21,0
301240,306050,22,0
306510,318690,23,0
319250,329240,24,0
329240,334280,25,0
339740,343080,26,0
347840,359150,27,1
359450,393470,28,0
396210,404600,29,0
404610,410710,30,1
410820,416810,31,0
419600,434300,32,1
436790,479970,33,1
483440,498180,34,1
498180,511650,35,1
515929,535400,36,0
535470,600390,37,0
600430,616420,38,0
616440,638770,39,0
640440,660080,40,0
