start,end,segment_id,class_id
40,47150,1,2
56140,126540,2,1
127460,172840,3,1
172840,209940,4,0
210110,240340,5,0
241650,253150,6,0
253630,272550,7,0
273240,286250,8,1
293240,311560,9,2
316050,364570,10,1
368430,371550,11,0
395810,453880,12,0
461140,462350,13,1
464600,467300,14,2
471940,478810,15,2
484470,491550,16,2
492040,516360,17,2
520140,571440,18,1
571450,595100,19,0
597130,653040,20,0
653260,667090,21,0
667100,676630,22,1
676920,678600,23,0
678790,693750,24,0
694100,695650,25,0
695780,700240,26,0
700250,708040,27,0
708850,730450,28,0
731410,737380,29,0
739230,797150,30,0
797370,806640,31,0
806640,818480,32,1
821640,902810,33,0
905120,959700,34,0
