start,end,segment_id,class_id
8039,30870,1,2
30880,56930,2,0
56930,117140,3,0
117140,139900,4,1
139900,151240,5,1
151240,159870,6,1
163860,165870,7,2
165870,172640,8,2
172640,184250,9,2
184250,210460,10,1
210460,238230,11,1
238240,238510,12,1
238510,258890,13,0
258890,267460,14,1
267460,298640,15,0
298710,312020,16,1
312020,353830,17,0
353830,360350,18,0
360360,363250,19,0
376010,412030,20,0
412030,421410,21,0
421410,439650,22,0
439650,450000,23,0
450000,454160,24,0
454170,465080,25,0
465080,482460,26,0
482460,518059,27,0
518059,522000,28,1
522010,534010,29,0
534010,554600,30,0
554610,600280,31,0
600420,617060,32,2
617060,670250,33,0
670260,682350,34,2
