start,end,segment_id,class_id
640,19560,1,1
47650,56210,2,1
56350,58420,3,1
58680,63390,4,2
63390,65750,5,2
66400,70550,6,1
70820,82870,7,0
83170,132470,8,0
132470,147360,9,0
149340,190890,10,0
191640,196990,11,0
197620,254510,12,0
255940,290250,13,0
291740,309850,14,0
311780,328250,15,0
331780,339250,16,0
340440,349110,17,0
349110,396850,18,0
398170,405380,19,0
406910,425940,20,0
428340,436480,21,0
437150,463030,22,0
492960,495460,23,0
497840,498800,24,2
501260,511250,25,0
513309,546850,26,1
547710,572880,27,1
580730,663080,28,1
663080,674260,29,2
674590,684760,30,2
685010,714770,31,1
723930,729740,32,1
732690,735070,33,1
735070,784950,34,1
789140,805040,35,2
806340,809540,36,2
811740,820670,37,0
820670,825260,38,0
826680,828600,39,0
843290,899220,40,1
899630,915850,41,0
916870,917970,42,0
924260,925000,43,1
925840,927100,44,2
930410,932000,45,1
932030,933920,46,1
933930,935910,47,1
936250,937280,48,1
937280,940060,49,1
940490,985460,50,0
989230,1026190,51,1
1026200,1028599,52,1
1029270,1036240,53,1
