start,end,segment_id,class_id
1340,4920,1,2
4940,54210,2,2
54210,63260,3,2
63440,64550,4,2
64550,74080,5,2
74080,75820,6,2
75820,95650,7,2
95890,106460,8,2
106460,169390,9,2
169390,191760,10,2
191770,193150,11,2
193400,202130,12,2
202240,203840,13,2
203840,212050,14,2
212640,218680,15,2
220140,226240,16,2
227130,234010,17,2
234650,245830,18,2
247630,252690,19,2
252690,260940,20,2
260940,265500,21,2
266170,270290,22,2
271350,275220,23,2
275740,283130,24,2
283360,323920,25,2
323920,325840,26,2
325850,328810,27,2
328810,339370,28,2
343540,377650,29,2
378310,389150,30,1
389720,403750,31,0
413420,417150,32,1
417150,425430,33,2
425440,447390,34,2
