start,end,segment_id,class_id
8570,55050,1,2
60040,117040,2,1
117040,181520,3,0
182170,226000,4,0
226030,234860,5,0
235270,239450,6,0
239450,251110,7,0
251110,262060,8,1
262060,276300,9,2
276600,295310,10,1
295440,315910,11,1
315920,390370,12,1
390940,402580,13,0
402590,414670,14,0
414940,433110,15,0
433110,445310,16,0
445320,486350,17,1
487230,493700,18,1
493840,502130,19,0
502330,505440,20,0
505700,510820,21,0
510920,528900,22,0
528910,533470,23,0
533540,543700,24,0
544240,549670,25,0
549690,552130,26,0
552130,574270,27,0
574790,581200,28,0
581210,584680,29,1
585030,618900,30,1
