start,end,segment_id,class_id
340,9940,1,1
10300,14550,2,2
15240,18990,3,2
19330,22910,4,2
22920,27560,5,0
30860,72970,6,1
84740,134710,7,2
135950,147350,8,1
148340,166440,9,1
166670,174050,10,1
179050,198070,11,1
198940,208270,12,2
208930,226460,13,1
226460,232480,14,1
232630,287750,15,0
288030,298860,16,0
298860,319200,17,0
319210,335750,18,1
337370,344690,19,0
344700,376040,20,0
376040,390720,21,0
390870,439720,22,1
439860,447440,23,2
447720,539350,24,1
548440,558820,25,0
559170,570140,26,1
570140,570710,27,1
571140,606450,28,0
