start,end,segment_id,class_id
40,57130,1,2
57130,58960,2,0
59170,71460,3,0
71540,120250,4,1
120840,215920,5,0
216120,320560,6,0
321130,334020,7,0
334030,389540,8,1
389700,392220,9,0
392220,398110,10,1
404020,423750,11,2
424240,455760,12,1
455830,462360,13,1
462590,494100,14,1
507460,513289,15,0
513830,546650,16,1
547130,551030,17,0
551140,563450,18,2
564140,569120,19,2
569410,586770,20,2
586940,595710,21,2
607980,614900,22,1
614910,623200,23,2
623200,715660,24,2
715730,724130,25,1
724940,726380,26,1
727900,739260,27,2
742500,776440,28,0
777610,785100,29,1
