start,end,segment_id,class_id
1460,11690,1,1
12020,43080,2,2
45090,77630,3,2
80270,120460,4,2
120870,160840,5,1
160840,197440,6,0
197440,199810,7,0
199950,202500,8,0
202880,223430,9,0
223440,231290,10,0
231390,237820,11,0
237980,257290,12,0
257709,277420,13,0
279160,287260,14,0
287260,300420,15,0
300430,319200,16,0
319200,328900,17,0
328910,337770,18,0
340690,365660,19,1
366900,397750,20,1
398540,404530,21,1
404690,411630,22,1
411640,419550,23,2
420080,425630,24,2
427040,432860,25,1
432870,435650,26,1
435650,437350,27,2
437930,447140,28,2
447940,453170,29,2
453480,459710,30,2
459720,470220,31,2
471000,478660,32,2
478670,487350,33,2
488870,514650,34,2
522000,536490,35,1
536600,558470,36,1
