start,end,segment_id,class_id
130,23160,1,2
23160,58530,2,2
58530,71950,3,2
74670,90450,4,1
90500,174750,5,1
174960,208290,6,1
208630,228490,7,1
228610,422300,8,1
422900,501770,9,0
501990,557480,10,2
558310,562040,11,0
564370,571200,12,1
573450,593350,13,2
593850,619570,14,1
620380,634150,15,2
635640,663880,16,2
664320,680150,17,1
683000,698690,18,1
699600,706420,19,1
706420,721920,20,2
722020,781830,21,2
782200,800750,22,2
801420,808850,23,2
809340,841860,24,1
843890,876090,25,1
876100,908340,26,1
908650,926820,27,1
926820,940080,28,1
940170,1022360,29,1
1027640,1031010,30,1
1035329,1039849,31,2
1044069,1058450,32,2
1063270,1071780,33,2
1071780,1099410,34,2
