start,end,segment_id,class_id
10760,18150,1,2
24720,76850,2,2
77090,83060,3,2
83350,106290,4,2
106300,122550,5,2
123080,159360,6,2
159360,174530,7,2
174860,187430,8,1
187430,235380,9,1
235850,274510,10,0
275520,277630,11,0
277630,295020,12,0
295740,318530,13,1
319140,361750,14,2
364340,386950,15,2
389780,393830,16,2
402680,435750,17,2
444030,486050,18,2
486550,494910,19,2
498370,526120,20,1
527110,540300,21,0
550910,573650,22,0
573660,593130,23,0
597990,627110,24,0
630740,632580,25,0
634740,645040,26,0
646920,655850,27,0
657270,664860,28,0
669860,675790,29,0
675790,680940,30,0
682170,686200,31,0
686210,688450,32,0
