start,end,segment_id,class_id
14340,14650,1,1
19440,27060,2,1
30040,36310,3,2
38440,45230,4,2
45240,52690,5,2
63230,65650,6,2
68080,92000,7,1
98040,115680,8,2
122290,148120,9,1
148120,153190,10,1
154120,156360,11,2
163320,166750,12,1
169030,171480,13,2
176060,189280,14,1
196490,202300,15,1
205720,219880,16,1
219890,231790,17,1
231790,235680,18,1
235680,243480,19,1
243480,250600,20,1
250600,340450,21,0
346020,353260,22,1
358700,365150,23,1
369720,384250,24,1
384760,398250,25,1
401630,420940,26,0
424880,426250,27,0
432200,433390,28,1
438540,445210,29,0
446750,557160,30,0
557160,567150,31,0
573740,587000,32,0
592790,609890,33,1
631240,653200,34,1
