start,end,segment_id,class_id
4440,39750,1,2
41920,99610,2,1
99700,105550,3,1
105710,146050,4,1
146340,161350,5,1
161840,196750,6,1
196750,199590,7,1
200000,219500,8,1
219500,248310,9,2
248960,253010,10,2
253010,258420,11,2
258660,265350,12,1
265710,282420,13,2
282430,290710,14,2
290910,323850,15,1
323850,376620,16,1
376620,400820,17,1
402940,437070,18,1
437070,445600,19,1
446540,455180,20,1
455190,467890,21,1
468320,475020,22,1
475030,481770,23,1
481770,482910,24,2
483040,487560,25,1
487570,497640,26,1
497940,501320,27,1
501330,509760,28,1
509770,526170,29,1
526550,542760,30,0
542760,549750,31,0
