start,end,segment_id,class_id
3240,13870,1,2
27870,50640,2,1
50950,59060,3,1
59060,77750,4,1
81230,90120,5,1
90300,97950,6,1
99140,126870,7,2
135230,151570,8,2
154450,161100,9,2
161240,171270,10,2
177040,184240,11,2
184460,191030,12,2
191420,200570,13,2
205070,214490,14,1
214900,222070,15,1
224150,236240,16,2
240340,287630,17,2
288060,305900,18,1
306060,313330,19,2
316100,319070,20,1
319150,361890,21,2
361890,372690,22,2
375020,382390,23,1
382760,394000,24,1
394130,406010,25,1
406940,417040,26,1
419160,420020,27,2
430640,446890,28,2
473110,480150,29,2
