start,end,segment_id,class_id
4140,40350,1,2
42440,62180,2,2
62890,113670,3,1
113670,128259,4,1
128500,131950,5,1
132820,143810,6,1
144090,148300,7,1
148300,154290,8,0
154300,155630,9,0
155640,201850,10,2
202360,209050,11,2
209250,212910,12,2
213000,215850,13,2
216020,222440,14,2
225450,238370,15,1
240640,248050,16,2
250370,251000,17,2
251010,254830,18,1
255130,328400,19,1
328910,351360,20,2
352520,359820,21,2
359910,380490,22,1
380500,392240,23,0
392370,408630,24,0
408990,445450,25,0
445450,459220,26,0
459220,466550,27,2
466810,483440,28,1
483520,491560,29,1
491570,496540,30,0
496540,504080,31,0
504170,537400,32,1
540620,546660,33,1
546860,586050,34,1
