start,end,segment_id,class_id
480,18930,1,2
19430,29930,2,2
30080,59350,3,1
60090,78820,4,1
79180,96910,5,2
97060,109060,6,2
109170,121970,7,2
122220,126440,8,2
126440,147550,9,1
147760,191750,10,1
196680,198050,11,0
199340,201900,12,0
203090,225390,13,1
225400,265660,14,0
268650,279100,15,1
280040,303780,16,2
303780,307300,17,1
307840,318150,18,1
318450,326020,19,2
327840,337440,20,2
337740,352650,21,2
353130,359130,22,2
359140,367050,23,2
367050,386430,24,2
386710,390790,25,2
391570,405420,26,2
405910,413340,27,2
415110,423170,28,2
423170,438150,29,2
440460,443130,30,2
443740,448590,31,2
449040,464620,32,2
468750,489880,33,2
490840,514750,34,2
515340,519270,35,2
519450,530060,36,2
543770,556680,37,1
557290,564390,38,1
565970,582670,39,1
