start,end,segment_id,class_id
9140,38110,1,1
38910,51580,2,2
55010,67560,3,2
69040,113750,4,1
116190,129720,5,1
129729,135690,6,0
136680,148830,7,0
148920,159080,8,0
159960,169500,9,1
170740,173580,10,2
173580,192950,11,2
197160,217950,12,0
217950,237780,13,0
237790,268040,14,2
268130,277280,15,2
278150,287250,16,2
287260,313790,17,1
315140,336850,18,2
336990,344150,19,2
344370,363200,20,2
367340,408880,21,2
412900,429390,22,2
429390,456250,23,2
456710,465750,24,2
467210,479730,25,1
481300,485170,26,0
