start,end,segment_id,class_id
140,7520,1,2
7520,9740,2,2
9920,14280,3,2
14510,44400,4,2
44640,60430,5,2
60820,93750,6,2
95090,96860,7,2
96960,118250,8,1
118530,165020,9,1
165390,221490,10,2
221820,256050,11,1
256050,279800,12,0
279800,294200,13,1
294820,338750,14,1
340740,358330,15,1
358330,369260,16,1
369700,412150,17,1
412620,418990,18,1
421840,424000,19,1
425310,505820,20,1
507540,555850,21,0
556980,600160,22,0
600290,604780,23,0
604780,617710,24,0
618640,623050,25,1
623600,637800,26,2
637800,648830,27,2
648830,660980,28,2
661740,671750,29,2
672340,695390,30,1
696160,702490,31,1
702490,710540,32,1
712240,729450,33,1
730450,747600,34,1
748250,758260,35,1
759160,785950,36,1
791140,826640,37,0
