start,end,segment_id,class_id
140,14840,1,1
15420,42650,2,2
45290,65970,3,2
66570,169080,4,2
169580,262450,5,1
262450,342100,6,1
342100,350950,7,0
351180,430220,8,0
430220,439250,9,1
439580,499330,10,1
499340,525900,11,1
525900,541100,12,1
541260,550160,13,0
550160,580350,14,1
580360,623180,15,1
623610,633170,16,1
633170,642800,17,0
643250,676660,18,1
676660,680130,19,1
682760,697490,20,1
697660,712530,21,0
717340,718850,22,0
719840,744190,23,0
745150,777160,24,0
778960,783770,25,0
784530,799550,26,0
800640,808890,27,0
810480,817050,28,0
817270,829270,29,0
829270,840830,30,0
841340,920610,31,1
921040,985260,32,0
985260,991450,33,0
991460,1043200,34,1
1048650,1055850,35,0
1056210,1098230,36,0
