start,end,segment_id,class_id
7430,83760,1,2
87830,130440,2,0
130690,133880,3,1
134100,140480,4,0
140840,195680,5,1
195840,199420,6,1
199740,229860,7,0
234900,252120,8,0
252630,268780,9,0
269240,284740,10,0
284740,293000,11,0
293690,343600,12,0
343720,350370,13,0
350380,364250,14,1
364980,378450,15,1
382710,387070,16,0
387070,439280,17,1
439390,449520,18,0
450420,468610,19,0
468770,487050,20,0
487300,519580,21,1
519580,530750,22,1
530750,556000,23,1
556000,575080,24,1
575330,584230,25,1
584620,594290,26,2
594550,601520,27,2
601840,611950,28,2
