start,end,segment_id,class_id
17120,30440,1,0
34170,58610,2,1
58970,66820,3,1
66820,76120,4,2
76720,83030,5,2
86800,99430,6,0
100170,108720,7,0
110400,141010,8,1
141020,151750,9,2
152140,167810,10,2
168010,181070,11,2
183870,211740,12,0
212030,216540,13,0
216540,218290,14,0
218500,224950,15,0
224960,230820,16,0
232010,257420,17,2
258149,260980,18,1
266940,276220,19,0
276910,287370,20,1
288010,304390,21,0
305460,325090,22,0
325340,332290,23,0
335710,339830,24,1
340020,346150,25,2
346760,351840,26,2
