start,end,segment_id,class_id
240,4850,1,0
4940,9460,2,2
9460,18920,3,2
19200,49790,4,1
49940,62000,5,1
62420,100970,6,1
101560,113390,7,2
114140,118920,8,2
119030,138330,9,2
138450,185700,10,1
186060,201480,11,0
201790,203660,12,0
203660,210140,13,1
210140,213020,14,1
213390,221880,15,1
223780,253310,16,1
253820,270570,17,1
272610,276150,18,1
276230,282910,19,0
282920,289320,20,2
289490,299990,21,2
300610,304570,22,1
305760,310360,23,1
310800,314810,24,2
315110,318720,25,2
318720,323910,26,2
324020,330350,27,2
333240,337570,28,2
337900,342750,29,2
350940,354920,30,0
354930,357240,31,1
357240,361410,32,2
361640,362730,33,2
363000,369360,34,2
369560,379130,35,1
