start,end,segment_id,word
120290,120400,7,It's
120400,120450,7,a
120450,120890,7,testament
120890,120970,7,to
120970,121030,7,the
121040,121210,7,C
121210,121540,7,Class
121540,121680,7,is
121730,122420,7,1.8
122420,122680,7,litre
122690,123020,7,direct
123020,123520,7,injection
123530,124190,7,turbocharged
124200,124680,7,engine
124850,125000,7,that
125000,125070,7,I
125070,125340,7,didn't
125350,125779,7,initially
125779,125780,7,?
125780,125969,7,No
125969,125970,7,","
125970,126030,7,it
126030,126150,7,was
126150,126240,7,a
126250,126510,7,four
126510,127019,7,cylinder
127019,127020,7,.
127300,127340,7,I
127340,127589,7,mean
127589,127590,7,","
127810,128090,7,really
128090,128259,7,paid
128259,128599,7,attention
128599,128600,7,.
128600,128650,7,I
128650,128960,7,probably
128960,129060,7,have
129070,129389,7,noticed
129389,129479,7,that
129479,129639,7,there's
129639,129669,7,a
129669,129880,7,little
129880,130130,7,extra
130130,130410,7,buzz
130410,130610,7,coming
130620,130740,7,through
130740,130830,7,the
130830,131200,7,steering
131200,131419,7,wheel
131419,131420,7,","
131650,132150,7,but
132240,132380,7,there's
132380,132580,7,enough
132590,132900,7,power
132900,133050,7,that
133050,133110,7,you
133110,133310,7,don't
133320,133670,7,really
133680,133939,7,think
133939,133940,7,.
133950,134139,7,Ah
134139,134140,7,","
134140,134320,7,this
134320,134500,7,must
134510,134600,7,be
134600,134680,7,a
134690,135000,7,turbo
135000,135380,7,charged
135390,135800,7,for
137430,137770,7,another
137770,137960,7,Part
137960,138020,7,of
138020,138090,7,the
138100,138650,7,problem
138640,138850,7,is
138850,139140,7,that
139150,139419,7,receive
139419,139420,7,.
139420,139560,7,These
139560,139620,7,are
139620,139780,7,known
139790,139970,7,for
139970,140410,7,Laghi
140420,140909,7,throttle
140909,140910,7,.
141510,141710,7,Help
141710,142120,7,disguise
142120,142220,7,the
142230,142470,7,fact
142470,142560,7,that
142560,142650,7,when
142650,142730,7,you
142730,142900,7,get
142900,143020,7,on
143020,143180,7,the
143190,143659,7,throttle
143659,143660,7,.
143980,144200,7,Take
144200,144400,7,just
144400,144440,7,a
144440,144720,7,moment
144720,144840,7,from
144840,144910,7,the
144920,145279,7,turbos
145279,145280,7,.
