start,end,segment_id,word
242560,242730,17,But
242730,242910,17,that's
242910,243060,17,no
243060,243310,17,bad
243320,243559,17,thing
243559,243560,17,","
243700,244060,17,because
244060,244360,17,this
244500,245210,17,8.3
245210,245360,17,inch
245360,245780,17,screen
245790,245920,17,is
245920,246360,17,controlled
246360,246630,17,using
246640,246760,17,a
246760,247140,17,rotary
247140,247370,17,dial
247370,247590,17,down
247590,247939,17,here
247939,247940,17,","
248080,248190,17,a
248190,248560,17,track
248560,248910,17,pad
248920,249150,17,on
249150,249290,17,some
249300,249620,17,actual
249620,250120,17,physical
250120,250620,17,shortcut
250620,251019,17,buttons
251019,251020,17,.
251030,251380,17,So
251390,251560,17,it's
251560,251840,17,actually
251840,252140,17,much
252140,252490,17,simpler
252490,252640,17,to
252640,252820,17,use
252820,252890,17,on
252890,252960,17,the
252960,253339,17,move
253339,253340,17,.
253500,253640,17,In
253640,254089,17,fact
254089,254090,17,","
254100,254240,17,in
254240,254310,17,the
254310,254830,17,class
254950,255140,17,it's
255140,255560,17,second
255620,256089,17,only
256100,256230,17,to
256240,256759,17,BMW
256759,256760,17,.
