start,end,segment_id,word
125440,125720,5,Before
125720,125810,5,we
125810,125950,5,get
125950,126110,5,too
126110,126640,5,breathless
126640,126790,5,with
126790,126920,5,our
126920,127359,5,praise
127359,127360,5,","
127430,127580,5,there
127580,127710,5,is
127710,127780,5,an
127790,128050,5,issue
128050,128180,5,of
128180,128978,5,usability
128978,128979,5,.
129259,129479,5,While
129479,129889,5,beautifully
129889,130379,5,arranged
130379,130380,5,.
130389,130689,5,Actually
130689,130690,5,","
130690,130970,5,using
130970,131120,5,these
131120,131650,5,controls
131710,131950,5,can
131950,132050,5,be
132050,132120,5,a
132120,132280,5,little
132280,132410,5,bit
132410,132759,5,tricky
132759,132760,5,.
132770,132910,5,For
132910,133369,5,example
133369,133370,5,","
133470,133670,5,there's
133670,133850,5,no
133850,134520,5,dedicated
134520,134770,5,button
134770,134990,5,for
135000,135390,5,skipping
135390,135470,5,to
135470,135530,5,the
135530,135800,5,next
135800,136099,5,track
136099,136100,5,.
136100,136170,5,If
136170,136240,5,you
136240,136410,5,want
136410,136470,5,to
136470,136620,5,do
136620,136919,5,that
136919,136920,5,","
137050,137110,5,you
137110,137210,5,have
137210,137290,5,to
137290,137620,5,use
137700,137960,5,either
137960,138150,5,this
138150,138520,5,rotary
138520,138970,5,knob
138980,139300,5,or
139300,139520,5,this
139630,139920,5,touch
139920,140349,5,pad
140349,140350,5,.
140440,140730,5,But
140730,140810,5,you
140810,141010,5,can't
141010,141130,5,do
141130,141280,5,that
141280,141440,5,right
141440,141649,5,now
141649,141650,5,.
141650,142030,5,First
142030,142140,5,you
142140,142360,5,have
142360,142570,5,to
142580,143180,5,go
143250,143370,5,with
143380,143450,5,the
143450,144219,5,button
144219,144220,5,","
144220,144620,5,rotate
144620,144940,5,over
144940,145110,5,to
145110,145899,5,media
145899,145900,5,.
145910,146420,5,Select
146430,146979,5,that
146979,146980,5,","
147140,147380,5,and
147380,147550,5,now
147550,147700,5,you
147700,147840,5,can
147840,148020,5,either
148020,148910,5,slide
148980,149530,5,or
149530,150239,5,rotate
150239,150240,5,.
150400,150710,5,Also
150710,151020,5,figuring
151020,151230,5,out
151240,151540,5,whether
151540,151600,5,or
151600,151790,5,not
151790,151850,5,you
151850,151950,5,have
151950,152020,5,to
152020,152140,5,use
152140,152220,5,the
152220,152470,5,touch
152470,152730,5,pad
152730,152920,5,or
152920,153010,5,the
153010,153330,5,rotary
153330,153590,5,knob
153600,153750,5,for
153750,153800,5,a
153800,154100,5,variety
154100,154180,5,of
154180,154619,5,functions
154619,154620,5,.
154810,155140,5,Not
155140,155799,5,obvious
155799,155800,5,.
156130,156490,5,Before
156490,156580,5,you
156580,156820,5,say
156830,157030,5,we'll
157030,157200,5,just
157200,157360,5,use
157360,157450,5,the
157450,157730,5,buttons
157730,157800,5,on
157800,157870,5,the
157870,158200,5,steering
158200,158419,5,wheel
158419,158420,5,.
158490,159209,5,Uh
159209,159210,5,","
159240,159580,5,same
159580,159979,5,deal
159979,159980,5,.
160100,160220,5,If
160220,160300,5,you
160300,160450,5,want
160450,160510,5,to
160510,160670,5,go
160670,161010,5,forward
161010,161100,5,on
161100,161170,5,the
161170,161619,5,track
161619,161620,5,","
161750,161920,5,have
161920,162349,5,to
162349,162350,5,.
162840,163040,5,What
163050,163140,5,do
163140,163270,5,you
163280,163470,5,have
163500,163560,5,to
163570,163850,5,do
164310,164660,5,down
164660,164770,5,the
164780,165949,5,media
165949,165950,5,?
167080,167929,5,Hey
167929,167930,5,","
167940,168220,5,now
168220,168380,5,we're
168380,168480,5,on
168480,168550,5,the
168550,169149,5,trolley
169149,169150,5,.
170090,170210,5,In
170210,170320,5,an
170320,170640,5,era
170640,170740,5,of
170740,171430,5,increasingly
171430,171850,5,intuitive
171850,172629,5,technology
172629,172630,5,","
172720,172830,5,the
172830,173100,5,C
173100,173490,5,Class
173490,173650,5,has
173650,173710,5,a
173710,174130,5,learning
174130,174619,5,curve
174619,174620,5,.
