start,end,segment_id,class_id
11540,58910,1,2
58910,69670,2,2
70020,101170,3,0
102240,112240,4,0
112250,114440,5,0
114870,133640,6,0
133650,194520,7,1
194710,199050,8,0
200540,223150,9,0
225360,269490,10,2
271540,302110,11,1
312350,380960,12,2
380960,386350,13,1
387000,399470,14,1
399480,402590,15,2
402600,404660,16,2
404960,413170,17,2
413200,438480,18,2
438530,440010,19,0
440190,447850,20,0
450150,473920,21,0
474440,503250,22,0
503680,517409,23,0
518590,565220,24,0
565230,575160,25,0
575390,608880,26,0
