start,end,segment_id,class_id
240,17270,1,2
17400,18450,2,2
18550,26160,3,2
26300,32250,4,2
33110,37290,5,1
40140,60840,6,1
61030,72480,7,2
72900,84840,8,2
84950,88540,9,2
88540,132860,10,2
132870,164860,11,2
165030,174750,12,2
175390,188690,13,2
188960,228350,14,2
231040,238850,15,2
239240,253730,16,1
253730,264760,17,1
266520,270300,18,0
272540,273830,19,0
274050,279970,20,0
280560,292600,21,0
292760,303510,22,0
305120,321660,23,0
322470,337340,24,0
338390,374480,25,0
375480,381960,26,1
382490,386560,27,2
386850,396470,28,2
397320,416530,29,2
417510,425250,30,2
425940,444750,31,2
445840,478380,32,1
478640,489040,33,1
489170,523480,34,0
523480,532550,35,2
535590,579450,36,2
581040,624150,37,1
625040,627260,38,1
628050,634100,39,1
634100,666230,40,1
