start,end,segment_id,class_id
13460,34340,1,2
49850,62350,2,1
62650,75050,3,1
75310,96960,4,1
97250,104580,5,2
104580,114780,6,2
114790,123710,7,2
123710,140040,8,2
140600,145700,9,2
146110,149050,10,0
149440,157690,11,1
158310,174120,12,1
174510,220230,13,2
220670,230900,14,2
231260,299090,15,0
299460,340670,16,2
340670,354830,17,2
355400,375400,18,2
377630,479640,19,2
479910,482550,20,0
483040,504750,21,0
504970,507280,22,1
507530,509040,23,1
509040,516780,24,2
517390,532830,25,2
532830,568250,26,2
