start,end,segment_id,class_id
7170,22520,1,0
22520,64019,2,0
90790,127040,3,1
137610,142750,4,0
142810,161640,5,1
161740,177470,6,1
179340,214920,7,2
214970,216490,8,1
216490,240860,9,1
249300,251880,10,1
253340,265090,11,1
265430,283280,12,1
283430,287180,13,1
287640,293920,14,0
293920,307550,15,1
310340,316920,16,1
316920,325000,17,1
325000,329450,18,0
329610,343650,19,0
347660,371320,20,0
371940,397220,21,1
397230,398970,22,1
399570,402660,23,1
402670,421510,24,1
427960,431390,25,0
431390,442920,26,0
443210,447530,27,0
450200,452040,28,0
454260,457480,29,0
466140,473740,30,1
473740,479960,31,1
480620,485950,32,1
496270,555550,33,1
558090,580150,34,2
580640,587750,35,1
588310,599650,36,2
599660,611960,37,2
618830,650990,38,1
