start,end,segment_id,class_id
430,23990,1,1
23990,37160,2,1
37490,92110,3,2
92420,102210,4,2
102210,115710,5,2
116520,133030,6,1
133040,137330,7,0
137330,161970,8,1
162150,196300,9,1
196300,227820,10,1
227900,271100,11,1
271100,343950,12,2
344130,347980,13,1
347980,365340,14,0
366670,382580,15,0
386950,394160,16,0
395150,414770,17,0
414770,423560,18,0
425000,429410,19,0
429410,460210,20,1
463100,477160,21,2
477720,493810,22,2
494300,505550,23,2
506690,508310,24,2
508310,513460,25,2
514419,526340,26,1
526670,540880,27,1
540880,589440,28,1
589930,646500,29,1
646500,664450,30,1
671540,709980,31,1
