start,end,segment_id,class_id
410,21660,1,1
24240,41180,2,0
41470,56490,3,1
56770,62750,4,0
62860,70220,5,1
70510,79120,6,2
79130,79780,7,2
79790,84890,8,2
85080,119440,9,1
121380,137820,10,1
138310,171250,11,1
171940,181120,12,0
181380,197600,13,1
197960,245100,14,1
245100,249880,15,1
250160,366500,16,1
367120,459220,17,1
459220,503550,18,1
505810,534680,19,1
534680,584900,20,1
585070,615960,21,2
615970,650600,22,2
650930,662830,23,2
663330,669290,24,0
669810,685050,25,0
685140,709160,26,0
710540,717730,27,0
718150,768860,28,1
769940,775700,29,1
776210,807150,30,1
810140,816680,31,1
816680,817480,32,0
817480,820630,33,1
820640,823060,34,1
823470,842050,35,0
