start,end,segment_id,class_id
7080,10700,1,0
10820,11630,2,0
11640,16410,3,0
16440,30060,4,1
30240,36610,5,0
36610,75370,6,0
75500,147330,7,0
147800,159260,8,1
159840,162630,9,1
163620,168450,10,1
168950,174980,11,1
174990,190840,12,0
190850,201250,13,2
202050,219250,14,2
220190,232140,15,2
232950,242360,16,2
242560,256760,17,2
256779,267250,18,2
267500,271190,19,2
274080,279580,20,2
279580,282790,21,2
283000,308080,22,2
308610,328860,23,2
329130,361030,24,0
361040,364520,25,0
364600,373540,26,0
373670,383100,27,0
383470,391250,28,0
391940,397140,29,0
397280,405560,30,0
405970,410580,31,1
410580,428490,32,0
428660,431880,33,0
448540,448850,34,0
