start,end,segment_id,class_id
420,14070,1,1
14710,25940,2,1
25940,60670,3,0
60920,111330,4,1
111380,117340,5,1
117950,124720,6,1
124720,147950,7,1
148740,159440,8,2
159450,164070,9,2
164250,169290,10,2
169340,182270,11,2
182270,184850,12,2
185410,218800,13,2
218810,233190,14,2
233190,238550,15,1
239260,278880,16,0
278890,283150,17,0
283440,299350,18,0
299690,319440,19,1
321540,326740,20,2
326960,327950,21,0
329230,337930,22,0
340310,341110,23,0
341110,343960,24,0
344040,348860,25,0
349480,354740,26,0
354950,359620,27,0
359870,365490,28,1
365500,374220,29,2
374280,378400,30,2
378690,384490,31,2
393240,397190,32,2
397190,401630,33,2
401630,406900,34,0
407140,410310,35,1
410320,412430,36,2
412430,416080,37,2
416080,419770,38,2
420130,436140,39,2
