start,end,segment_id,class_id
3970,25400,1,1
25400,33570,2,1
33990,52410,3,1
52740,62570,4,1
78120,95060,5,1
96120,129900,6,1
130060,134230,7,0
134390,136060,8,1
138850,141980,9,0
141980,147200,10,0
147310,152380,11,0
152810,177370,12,1
177470,240740,13,0
240870,276790,14,1
277070,310490,15,0
310860,323310,16,0
323970,366450,17,1
369130,374050,18,2
376440,383390,19,2
384480,385550,20,2
388570,396830,21,1
400420,405800,22,1
406210,414310,23,1
414560,433670,24,0
433670,473800,25,0
473810,483140,26,1
483630,565020,27,1
566850,581180,28,1
583630,600450,29,1
601240,697500,30,0
697510,721880,31,0
