start,end,segment_id,class_id
330,2960,1,0
2990,12840,2,1
12980,23150,3,1
23920,28970,4,1
29310,37460,5,1
37460,61860,6,0
62080,66350,7,2
66740,69630,8,2
69780,73460,9,2
73730,92290,10,1
92290,106750,11,1
107900,124260,12,2
124270,129160,13,0
129740,141250,14,0
141960,158550,15,0
159240,215540,16,1
215540,219270,17,2
220220,263740,18,1
263750,286280,19,1
286290,308640,20,1
308970,323140,21,0
323150,326120,22,0
326540,333400,23,0
333400,336940,24,0
336940,343270,25,0
344740,349860,26,0
350270,353590,27,0
354280,359560,28,0
360040,364400,29,1
364600,373020,30,2
373030,390110,31,2
392230,398050,32,2
405740,409720,33,0
409790,415250,34,0
415330,418720,35,0
418730,420730,36,2
420730,427050,37,2
427440,444280,38,2
