start,end,segment_id,class_id
21840,37760,1,0
38880,48180,2,0
48300,98750,3,0
103940,108270,4,0
108270,110660,5,0
110670,131030,6,0
131030,148050,7,0
148050,153700,8,0
159770,167240,9,0
167250,172130,10,0
172130,217030,11,0
218340,229920,12,1
229930,240060,13,1
240170,258130,14,0
258130,259950,15,0
261430,323940,16,0
323950,329630,17,0
331920,350540,18,0
354000,380100,19,1
380100,387560,20,1
388840,392000,21,1
395210,420520,22,1
422910,427960,23,1
427970,444750,24,0
446820,472140,25,1
472140,492650,26,2
