start,end,segment_id,class_id
8790,134820,1,0
137000,168750,2,0
168760,304030,3,0
304410,308160,4,0
308170,329820,5,0
329830,356390,6,0
356400,368150,7,1
368340,382650,8,0
383050,389180,9,1
389620,422600,10,0
423040,453830,11,0
453980,473620,12,1
473630,575750,13,0
575760,640400,14,0
640510,647030,15,1
647260,650830,16,1
650880,680610,17,1
681080,706850,18,0
738740,763270,19,0
763270,774120,20,0
774120,806180,21,1
806180,833310,22,1
833310,846500,23,1
846990,851650,24,0
851650,899130,25,1
899140,900020,26,1
900120,910500,27,2
910500,919300,28,2
919300,1036660,29,0
