start,end,segment_id,class_id
140,12780,1,0
12790,14690,2,0
14700,26730,3,0
27070,36320,4,1
38960,155790,5,1
156660,248180,6,0
248180,285040,7,1
285040,289900,8,0
290000,292940,9,0
292940,328260,10,1
328270,337100,11,2
337320,339830,12,2
341120,352270,13,1
352350,435400,14,2
435640,485520,15,1
485710,539320,16,2
539410,562450,17,1
563110,570810,18,1
572920,578090,19,0
579020,583050,20,0
585320,595110,21,0
596920,604640,22,0
607350,620780,23,0
622410,632890,24,0
632900,637280,25,0
638260,677950,26,1
679150,703990,27,2
705340,717130,28,2
717680,751760,29,2
751760,776370,30,0
776600,877070,31,1
877340,908280,32,1
908590,921910,33,1
921910,937180,34,1
937960,959300,35,2
959300,1007530,36,1
