start,end,segment_id,class_id
1120,7730,1,0
7740,39010,2,2
39320,45790,3,2
45830,54380,4,2
54380,66670,5,2
67030,79980,6,0
79990,98910,7,1
98910,135740,8,0
135900,183110,9,0
185080,189510,10,0
189870,198140,11,1
198380,199850,12,2
200580,204750,13,2
205390,209090,14,2
209420,214680,15,2
214690,218160,16,0
218160,222370,17,0
223400,225720,18,0
225720,232090,19,0
232650,235150,20,0
235460,239420,21,0
240610,245550,22,0
247380,256490,23,0
256490,292150,24,2
292150,304090,25,1
306970,335180,26,1
335460,345240,27,1
345690,358610,28,0
367210,370100,29,0
370110,379240,30,0
379450,403240,31,1
