start,end,segment_id,class_id
19460,29010,1,0
30790,41250,2,1
42260,60970,3,1
60980,69100,4,1
71140,78730,5,2
79020,91220,6,2
93840,107270,7,1
107270,112200,8,1
112200,116530,9,1
123460,143370,10,1
146040,146510,11,2
149950,156810,12,0
156820,159160,13,0
163740,169150,14,0
169150,209130,15,1
211450,221830,16,0
221840,225980,17,0
226490,232060,18,1
233120,269700,19,0
269700,288380,20,1
299210,301070,21,2
305100,307030,22,2
307620,311790,23,2
311890,313890,24,2
314070,317380,25,2
319970,321220,26,1
323780,328620,27,2
332760,334710,28,2
335630,348520,29,2
362300,363610,30,1
