start,end,segment_id,class_id
6280,28950,1,2
29470,36750,2,2
36990,43550,3,2
44010,52260,4,2
52900,62540,5,2
62540,64540,6,2
70160,97720,7,1
98040,105800,8,1
106240,118660,9,1
119360,133750,10,0
134540,153480,11,1
154600,195950,12,0
197950,221250,13,1
221820,235880,14,2
236590,245670,15,2
246090,277110,16,1
277420,280420,17,0
280420,285950,18,2
287530,295030,19,2
295030,310660,20,2
310670,341120,21,0
343400,368230,22,1
368240,384150,23,2
384990,387340,24,2
387340,409840,25,2
409850,415950,26,2
416540,431500,27,0
431500,438010,28,1
438240,441050,29,2
