start,end,segment_id,class_id
1340,4920,1,0
4940,54210,2,1
54210,63260,3,0
63440,64550,4,0
64550,74080,5,1
74080,75820,6,1
75820,95650,7,2
95890,106460,8,2
106460,169390,9,2
169390,191760,10,0
191770,193150,11,0
193400,202130,12,0
202240,203840,13,0
203840,212050,14,0
212640,218680,15,1
220140,226240,16,1
227130,234010,17,2
234650,245830,18,2
247630,252690,19,1
252690,260940,20,0
260940,265500,21,0
266170,270290,22,0
271350,275220,23,0
275740,283130,24,0
283360,323920,25,2
323920,325840,26,2
325850,328810,27,2
328810,339370,28,2
343540,377650,29,2
378310,389150,30,1
389720,403750,31,2
413420,417150,32,1
417150,425430,33,0
425440,447390,34,1
