start,end,segment_id,class_id
8570,55050,1,1
60040,117040,2,2
117040,181520,3,2
182170,226000,4,0
226030,234860,5,0
235270,239450,6,1
239450,251110,7,0
251110,262060,8,1
262060,276300,9,1
276600,295310,10,0
295440,315910,11,0
315920,390370,12,2
390940,402580,13,2
402590,414670,14,1
414940,433110,15,1
433110,445310,16,0
445320,486350,17,1
487230,493700,18,1
493840,502130,19,1
502330,505440,20,2
505700,510820,21,1
510920,528900,22,1
528910,533470,23,0
533540,543700,24,0
544240,549670,25,0
549690,552130,26,0
552130,574270,27,1
574790,581200,28,1
581210,584680,29,2
585030,618900,30,2
