start,end,segment_id,class_id
9690,150230,1,1
150230,168530,2,2
169080,207490,3,1
207490,249720,4,2
256399,272650,5,1
273590,274350,6,1
276630,277440,7,1
280720,294390,8,1
294390,300260,9,1
300270,313250,10,1
313250,329560,11,1
329560,361830,12,2
362250,378760,13,2
378760,390580,14,1
390580,427550,15,1
427550,504680,16,1
504680,516080,17,0
516429,555560,18,2
555670,562630,19,2
563230,582440,20,2
585840,593040,21,2
595650,596730,22,2
597120,606530,23,2
606980,640920,24,0
642780,681990,25,2
681990,707960,26,2
708440,730140,27,2
730140,752500,28,0
755230,818830,29,1
818830,924810,30,1
925080,973600,31,1
973600,974510,32,0
975740,989490,33,0
991540,1030280,34,2
1033260,1039440,35,2
1039440,1066350,36,1
1066860,1080050,37,2
1081330,1096350,38,1
1097540,1208480,39,2
