start,end,segment_id,class_id
3240,13870,1,0
27870,50640,2,1
50950,59060,3,2
59060,77750,4,2
81230,90120,5,1
90300,97950,6,1
99140,126870,7,1
135230,151570,8,2
154450,161100,9,2
161240,171270,10,1
177040,184240,11,0
184460,191030,12,2
191420,200570,13,2
205070,214490,14,1
214900,222070,15,1
224150,236240,16,1
240340,287630,17,0
288060,305900,18,2
306060,313330,19,0
316100,319070,20,0
319150,361890,21,0
361890,372690,22,0
375020,382390,23,1
382760,394000,24,2
394130,406010,25,0
406940,417040,26,2
419160,420020,27,2
430640,446890,28,2
473110,480150,29,2
