start,end,segment_id,class_id
230,10460,1,1
10460,101160,2,1
101160,113610,3,1
113620,139870,4,1
139870,147870,5,0
147870,159230,6,0
159230,161300,7,1
161300,179570,8,1
179860,192210,9,1
192280,213120,10,2
213120,231330,11,2
231530,233070,12,2
233070,243620,13,2
243630,258329,14,2
258540,262770,15,2
262830,271440,16,0
271440,294160,17,1
294170,307960,18,1
308100,322050,19,1
322410,380260,20,2
380270,389190,21,2
389590,394990,22,1
395000,398850,23,0
398980,403570,24,0
403580,408840,25,0
408920,415390,26,0
415390,417970,27,0
419200,423050,28,0
423380,428420,29,0
428650,433390,30,2
433460,441160,31,2
441160,445550,32,2
447570,466450,33,2
466450,473020,34,2
473350,514950,35,1
