start,end,segment_id,class_id
9150,47890,1,1
48110,54000,2,2
54000,63760,3,2
63910,70220,4,2
71100,110270,5,2
110420,121010,6,1
121690,159940,7,2
160240,164170,8,2
164910,199760,9,1
199840,205800,10,2
206170,225750,11,2
225760,233750,12,2
234030,245190,13,2
245200,261160,14,2
261390,284200,15,0
284370,291990,16,2
292750,299980,17,2
299980,383030,18,1
383500,394480,19,2
394490,397290,20,0
398940,411860,21,1
411860,426810,22,1
427060,445120,23,0
445390,449610,24,0
449730,472180,25,0
472940,501450,26,1
501730,508010,27,2
508100,512940,28,1
512940,529030,29,1
529090,536350,30,2
536960,548850,31,2
549240,572850,32,2
