start,end,segment_id,class_id
540,2580,1,1
2580,6190,2,2
6360,11310,3,2
11580,53110,4,2
53110,54210,5,2
54210,60860,6,2
60870,69250,7,2
69410,76550,8,1
77000,88210,9,2
88260,97080,10,2
97090,101050,11,2
101060,116310,12,1
116540,123120,13,0
123120,163700,14,2
163710,166690,15,1
167630,170630,16,2
172570,193460,17,1
193730,202840,18,1
202850,208540,19,2
208590,218670,20,0
219130,241730,21,1
242880,249820,22,1
250010,264370,23,2
264380,275070,24,2
275920,310460,25,1
312140,317840,26,0
319140,325520,27,0
326120,332540,28,0
335010,348860,29,0
349840,355800,30,0
356340,367520,31,2
367950,386530,32,2
392990,399380,33,1
399490,424240,34,2
