start,end,segment_id,class_id
500,2400,1,0
2650,27620,2,1
27620,43240,3,2
45850,59610,4,1
59900,106160,5,0
106700,126720,6,0
126720,130180,7,1
130190,139410,8,0
139720,173090,9,1
175710,207570,10,2
207790,211180,11,2
211410,256339,12,2
256560,257920,13,2
257930,260690,14,2
261040,305450,15,2
305700,315730,16,2
315730,335010,17,2
335230,346430,18,2
346510,363950,19,2
364110,381070,20,2
382940,387050,21,1
387620,391440,22,0
391590,395750,23,0
396620,403940,24,0
404140,424790,25,0
424940,445550,26,0
446720,458050,27,0
461130,462190,28,0
463420,466940,29,0
467220,489900,30,1
490180,493750,31,2
494480,520110,32,2
521409,543680,33,2
543680,555820,34,2
559640,569500,35,1
569880,609010,36,2
609180,629920,37,2
629930,645250,38,1
645260,655750,39,1
656250,686540,40,1
692290,735510,41,1
