start,end,segment_id,class_id
15020,54680,1,0
54800,58100,2,1
60540,86130,3,1
86290,110670,4,0
112840,117910,5,1
118330,133140,6,0
142100,162740,7,1
162750,174190,8,2
174210,188560,9,2
188570,194160,10,2
199130,204280,11,0
204680,214290,12,2
214610,223550,13,2
223940,252300,14,1
254440,294120,15,1
296690,300340,16,1
304600,309660,17,0
309660,317050,18,1
317940,352250,19,1
352250,386680,20,1
389010,414370,21,1
414930,431050,22,2
431340,442730,23,2
443240,451190,24,0
451380,468230,25,1
468240,479910,26,1
